# Time	forces(pressure, viscous) moment(pressure, viscous)
245	(((1.92525e-07 9.72201e-10 3.14862e-16) (1.0606e-07 -3.27803e-11 1.13619e-11)) ((1.10433e-12 -1.46816e-12 6.13259e-17) (-1.7381e-13 6.73702e-13 -2.76362e-11)))
246	(((1.92479e-07 9.7377e-10 3.16649e-16) (1.0602e-07 -3.44041e-11 1.13341e-11)) ((1.1186e-12 -1.47854e-12 6.13534e-17) (-1.75176e-13 6.75603e-13 -2.74893e-11)))
247	(((1.92443e-07 9.65512e-10 3.1602e-16) (1.05981e-07 -3.59721e-11 1.14004e-11)) ((1.10443e-12 -1.46745e-12 6.12021e-17) (-1.73378e-13 6.74479e-13 -2.73449e-11)))
248	(((1.92426e-07 9.59586e-10 3.16314e-16) (1.05943e-07 -3.75952e-11 1.13987e-11)) ((1.11365e-12 -1.47214e-12 6.10681e-17) (-1.74486e-13 6.74852e-13 -2.7202e-11)))
249	(((1.92398e-07 9.53519e-10 3.13951e-16) (1.05905e-07 -3.91541e-11 1.14157e-11)) ((1.09462e-12 -1.46371e-12 6.09206e-17) (-1.71293e-13 6.72819e-13 -2.70609e-11)))
250	(((1.92361e-07 9.59189e-10 3.14557e-16) (1.05867e-07 -4.06881e-11 1.13728e-11)) ((1.10805e-12 -1.47169e-12 6.10635e-17) (-1.72371e-13 6.72707e-13 -2.69226e-11)))
251	(((1.92281e-07 9.49043e-10 3.14313e-16) (1.0583e-07 -4.21586e-11 1.14287e-11)) ((1.0994e-12 -1.46084e-12 6.10373e-17) (-1.7081e-13 6.71117e-13 -2.67896e-11)))
252	(((1.92218e-07 9.3561e-10 3.15785e-16) (1.05794e-07 -4.37343e-11 1.14038e-11)) ((1.11433e-12 -1.46932e-12 6.09505e-17) (-1.7256e-13 6.72712e-13 -2.66595e-11)))
253	(((1.9219e-07 9.28829e-10 3.15704e-16) (1.05758e-07 -4.52766e-11 1.14853e-11)) ((1.0967e-12 -1.45814e-12 6.08173e-17) (-1.70271e-13 6.71768e-13 -2.65314e-11)))
254	(((1.92199e-07 9.34853e-10 3.14937e-16) (1.05724e-07 -4.68224e-11 1.14245e-11)) ((1.11185e-12 -1.46831e-12 6.08459e-17) (-1.72471e-13 6.72748e-13 -2.64026e-11)))
255	(((1.92172e-07 9.27549e-10 3.13385e-16) (1.05689e-07 -4.82871e-11 1.14626e-11)) ((1.0974e-12 -1.45878e-12 6.07405e-17) (-1.70175e-13 6.70442e-13 -2.62756e-11)))
256	(((1.92108e-07 9.21387e-10 3.14162e-16) (1.05654e-07 -4.97999e-11 1.14156e-11)) ((1.10963e-12 -1.46793e-12 6.07139e-17) (-1.70926e-13 6.70754e-13 -2.61522e-11)))
257	(((1.92037e-07 9.21483e-10 3.13802e-16) (1.0562e-07 -5.1248e-11 1.14814e-11)) ((1.09678e-12 -1.45476e-12 6.06732e-17) (-1.68852e-13 6.68942e-13 -2.60314e-11)))
258	(((1.91996e-07 9.17479e-10 3.15778e-16) (1.05587e-07 -5.2758e-11 1.14456e-11)) ((1.11623e-12 -1.46734e-12 6.0639e-17) (-1.71495e-13 6.71356e-13 -2.59122e-11)))
259	(((1.91983e-07 9.10119e-10 3.14094e-16) (1.05554e-07 -5.42308e-11 1.14882e-11)) ((1.09696e-12 -1.45672e-12 6.04873e-17) (-1.68909e-13 6.70296e-13 -2.57935e-11)))
260	(((1.91975e-07 9.03634e-10 3.14137e-16) (1.05523e-07 -5.57285e-11 1.14505e-11)) ((1.10741e-12 -1.46481e-12 6.04453e-17) (-1.70321e-13 6.70936e-13 -2.56773e-11)))
261	(((1.91961e-07 9.12975e-10 3.12777e-16) (1.05491e-07 -5.70965e-11 1.14846e-11)) ((1.09506e-12 -1.4549e-12 6.04815e-17) (-1.68632e-13 6.68814e-13 -2.55623e-11)))
262	(((1.91892e-07 9.05861e-10 3.13552e-16) (1.05459e-07 -5.84739e-11 1.14344e-11)) ((1.10888e-12 -1.46328e-12 6.04838e-17) (-1.7002e-13 6.69342e-13 -2.54522e-11)))
263	(((1.91816e-07 8.98872e-10 3.14142e-16) (1.05427e-07 -5.98043e-11 1.15055e-11)) ((1.09412e-12 -1.45166e-12 6.04667e-17) (-1.67824e-13 6.68121e-13 -2.53459e-11)))
264	(((1.91774e-07 8.88184e-10 3.14503e-16) (1.05397e-07 -6.12403e-11 1.1451e-11)) ((1.11219e-12 -1.46053e-12 6.04114e-17) (-1.70734e-13 6.69935e-13 -2.52413e-11)))
265	(((1.9178e-07 8.90403e-10 3.1352e-16) (1.05368e-07 -6.26469e-11 1.15019e-11)) ((1.09741e-12 -1.44991e-12 6.03138e-17) (-1.69297e-13 6.68932e-13 -2.51345e-11)))
266	(((1.91772e-07 8.81707e-10 3.13395e-16) (1.05338e-07 -6.4076e-11 1.14538e-11)) ((1.10548e-12 -1.45872e-12 6.02242e-17) (-1.70403e-13 6.6973e-13 -2.50296e-11)))
267	(((1.91735e-07 8.80753e-10 3.12452e-16) (1.05309e-07 -6.54282e-11 1.14942e-11)) ((1.09359e-12 -1.44891e-12 6.01321e-17) (-1.68806e-13 6.67696e-13 -2.49268e-11)))
268	(((1.91675e-07 8.83604e-10 3.13252e-16) (1.05279e-07 -6.67756e-11 1.14427e-11)) ((1.10643e-12 -1.45831e-12 6.01965e-17) (-1.69936e-13 6.68496e-13 -2.48275e-11)))
269	(((1.91619e-07 8.83871e-10 3.12231e-16) (1.05251e-07 -6.80581e-11 1.1488e-11)) ((1.08845e-12 -1.44516e-12 6.01566e-17) (-1.6718e-13 6.66887e-13 -2.47292e-11)))
270	(((1.91587e-07 8.72102e-10 3.13746e-16) (1.05223e-07 -6.94036e-11 1.14454e-11)) ((1.10602e-12 -1.45645e-12 6.01372e-17) (-1.69867e-13 6.69108e-13 -2.46337e-11)))
271	(((1.91577e-07 8.63121e-10 3.12972e-16) (1.05196e-07 -7.07303e-11 1.14938e-11)) ((1.09468e-12 -1.44675e-12 6.00342e-17) (-1.68961e-13 6.68194e-13 -2.45393e-11)))
272	(((1.91573e-07 8.64092e-10 3.13234e-16) (1.05168e-07 -7.20787e-11 1.14286e-11)) ((1.10921e-12 -1.45987e-12 6.00218e-17) (-1.71031e-13 6.69559e-13 -2.44456e-11)))
273	(((1.91544e-07 8.70746e-10 3.12457e-16) (1.05141e-07 -7.32678e-11 1.1501e-11)) ((1.08798e-12 -1.44564e-12 6.00577e-17) (-1.67731e-13 6.66861e-13 -2.43547e-11)))
274	(((1.9148e-07 8.67233e-10 3.12341e-16) (1.05114e-07 -7.44818e-11 1.14258e-11)) ((1.10743e-12 -1.45627e-12 6.0072e-17) (-1.7026e-13 6.67881e-13 -2.42674e-11)))
275	(((1.91424e-07 8.63065e-10 3.12597e-16) (1.05088e-07 -7.56811e-11 1.14578e-11)) ((1.09988e-12 -1.44963e-12 5.9981e-17) (-1.69318e-13 6.67371e-13 -2.41806e-11)))
276	(((1.91398e-07 8.51172e-10 3.13409e-16) (1.05062e-07 -7.69731e-11 1.14357e-11)) ((1.10873e-12 -1.45506e-12 5.99074e-17) (-1.70581e-13 6.68499e-13 -2.40948e-11)))
277	(((1.91394e-07 8.47178e-10 3.12509e-16) (1.05037e-07 -7.82509e-11 1.14982e-11)) ((1.09386e-12 -1.4426e-12 5.97888e-17) (-1.69117e-13 6.67028e-13 -2.40089e-11)))
278	(((1.91392e-07 8.5166e-10 3.12695e-16) (1.05012e-07 -7.95204e-11 1.1431e-11)) ((1.10655e-12 -1.45566e-12 5.98209e-17) (-1.70761e-13 6.68457e-13 -2.39242e-11)))
279	(((1.91359e-07 8.57181e-10 3.11206e-16) (1.04987e-07 -8.06398e-11 1.1486e-11)) ((1.08958e-12 -1.44162e-12 5.98307e-17) (-1.68231e-13 6.6576e-13 -2.38419e-11)))
280	(((1.91296e-07 8.50614e-10 3.11486e-16) (1.04962e-07 -8.17929e-11 1.14247e-11)) ((1.09934e-12 -1.45123e-12 5.97948e-17) (-1.68835e-13 6.66658e-13 -2.37628e-11)))
281	(((1.91238e-07 8.42102e-10 3.11614e-16) (1.04937e-07 -8.29078e-11 1.14769e-11)) ((1.09061e-12 -1.44099e-12 5.97271e-17) (-1.67811e-13 6.65641e-13 -2.36863e-11)))
282	(((1.91226e-07 8.37246e-10 3.1283e-16) (1.04914e-07 -8.41099e-11 1.14372e-11)) ((1.10603e-12 -1.45098e-12 5.97437e-17) (-1.70117e-13 6.6747e-13 -2.36099e-11)))
283	(((1.91219e-07 8.30821e-10 3.12235e-16) (1.0489e-07 -8.52773e-11 1.14852e-11)) ((1.09252e-12 -1.44142e-12 5.9666e-17) (-1.68772e-13 6.66384e-13 -2.35346e-11)))
284	(((1.91207e-07 8.32057e-10 3.1216e-16) (1.04867e-07 -8.64631e-11 1.14433e-11)) ((1.10192e-12 -1.44937e-12 5.96174e-17) (-1.69885e-13 6.66984e-13 -2.346e-11)))
285	(((1.91182e-07 8.44872e-10 3.10594e-16) (1.04844e-07 -8.74871e-11 1.1466e-11)) ((1.09167e-12 -1.43997e-12 5.96737e-17) (-1.68541e-13 6.65082e-13 -2.33867e-11)))
286	(((1.91124e-07 8.37831e-10 3.11467e-16) (1.04821e-07 -8.853e-11 1.14226e-11)) ((1.10312e-12 -1.44903e-12 5.96638e-17) (-1.69575e-13 6.65972e-13 -2.33166e-11)))
287	(((1.91071e-07 8.27068e-10 3.11674e-16) (1.04798e-07 -8.95801e-11 1.148e-11)) ((1.09243e-12 -1.43876e-12 5.95648e-17) (-1.68329e-13 6.65021e-13 -2.32481e-11)))
288	(((1.91053e-07 8.18305e-10 3.12736e-16) (1.04776e-07 -9.07398e-11 1.14294e-11)) ((1.10631e-12 -1.45058e-12 5.95307e-17) (-1.70335e-13 6.67077e-13 -2.31803e-11)))
289	(((1.91055e-07 8.19883e-10 3.12159e-16) (1.04755e-07 -9.1818e-11 1.15106e-11)) ((1.08471e-12 -1.43573e-12 5.95485e-17) (-1.67468e-13 6.65195e-13 -2.31138e-11)))
290	(((1.91041e-07 8.19689e-10 3.11315e-16) (1.04733e-07 -9.29308e-11 1.1432e-11)) ((1.09483e-12 -1.44593e-12 5.94539e-17) (-1.68536e-13 6.66189e-13 -2.30471e-11)))
291	(((1.91008e-07 8.27414e-10 3.10629e-16) (1.04711e-07 -9.38934e-11 1.14514e-11)) ((1.08961e-12 -1.43929e-12 5.94335e-17) (-1.6786e-13 6.64781e-13 -2.29817e-11)))
292	(((1.90958e-07 8.25944e-10 3.11288e-16) (1.0469e-07 -9.48471e-11 1.14187e-11)) ((1.10273e-12 -1.44614e-12 5.94501e-17) (-1.69277e-13 6.65332e-13 -2.29191e-11)))
293	(((1.9092e-07 8.21272e-10 3.1132e-16) (1.04669e-07 -9.57802e-11 1.14704e-11)) ((1.09213e-12 -1.4369e-12 5.94473e-17) (-1.68148e-13 6.6448e-13 -2.2858e-11)))
294	(((1.90898e-07 8.07401e-10 3.11838e-16) (1.04648e-07 -9.6828e-11 1.14303e-11)) ((1.1043e-12 -1.44593e-12 5.94086e-17) (-1.70119e-13 6.66016e-13 -2.27987e-11)))
295	(((1.90905e-07 8.13853e-10 3.11013e-16) (1.04628e-07 -9.78257e-11 1.14763e-11)) ((1.0897e-12 -1.43544e-12 5.93905e-17) (-1.68491e-13 6.64732e-13 -2.27382e-11)))
296	(((1.90886e-07 8.11796e-10 3.11166e-16) (1.04608e-07 -9.88045e-11 1.14273e-11)) ((1.09997e-12 -1.44373e-12 5.9343e-17) (-1.69589e-13 6.6547e-13 -2.26798e-11)))
297	(((1.90846e-07 8.13176e-10 3.1052e-16) (1.04588e-07 -9.96842e-11 1.1467e-11)) ((1.08949e-12 -1.43421e-12 5.92648e-17) (-1.67922e-13 6.63674e-13 -2.26227e-11)))
298	(((1.90796e-07 8.10318e-10 3.11206e-16) (1.04568e-07 -1.00592e-10 1.14193e-11)) ((1.10234e-12 -1.44457e-12 5.9269e-17) (-1.69114e-13 6.6481e-13 -2.25681e-11)))
299	(((1.90767e-07 8.1006e-10 3.10798e-16) (1.04549e-07 -1.01463e-10 1.14706e-11)) ((1.09017e-12 -1.43481e-12 5.92801e-17) (-1.67673e-13 6.63844e-13 -2.25138e-11)))
300	(((1.9075e-07 7.96818e-10 3.11998e-16) (1.0453e-07 -1.0242e-10 1.14521e-11)) ((1.09789e-12 -1.44269e-12 5.93051e-17) (-1.68719e-13 6.65333e-13 -2.24621e-11)))
301	(((1.90743e-07 7.93993e-10 3.10574e-16) (1.04511e-07 -1.03382e-10 1.1472e-11)) ((1.08374e-12 -1.43358e-12 5.91711e-17) (-1.67015e-13 6.64275e-13 -2.2409e-11)))
302	(((1.90741e-07 8.06376e-10 3.10531e-16) (1.04492e-07 -1.04273e-10 1.13972e-11)) ((1.10372e-12 -1.44418e-12 5.92523e-17) (-1.69837e-13 6.65282e-13 -2.23566e-11)))
303	(((1.90703e-07 8.07957e-10 3.10076e-16) (1.04474e-07 -1.05037e-10 1.14398e-11)) ((1.09217e-12 -1.43389e-12 5.91846e-17) (-1.68007e-13 6.63277e-13 -2.23061e-11)))
304	(((1.90652e-07 8.02397e-10 3.10943e-16) (1.04455e-07 -1.05847e-10 1.14093e-11)) ((1.10304e-12 -1.44237e-12 5.91615e-17) (-1.69066e-13 6.64119e-13 -2.22579e-11)))
305	(((1.90618e-07 7.97835e-10 3.10331e-16) (1.04437e-07 -1.06646e-10 1.14872e-11)) ((1.08597e-12 -1.42876e-12 5.91394e-17) (-1.66936e-13 6.62594e-13 -2.22106e-11)))
306	(((1.90608e-07 7.89234e-10 3.11154e-16) (1.04419e-07 -1.07546e-10 1.14348e-11)) ((1.10007e-12 -1.44146e-12 5.9138e-17) (-1.69116e-13 6.64836e-13 -2.21637e-11)))
307	(((1.90603e-07 7.86348e-10 3.10445e-16) (1.04402e-07 -1.08408e-10 1.14797e-11)) ((1.08859e-12 -1.43087e-12 5.9058e-17) (-1.67962e-13 6.6358e-13 -2.21169e-11)))
308	(((1.90589e-07 7.9047e-10 3.10615e-16) (1.04384e-07 -1.09253e-10 1.14243e-11)) ((1.10006e-12 -1.43898e-12 5.90411e-17) (-1.69231e-13 6.64291e-13 -2.20711e-11)))
309	(((1.90568e-07 8.04425e-10 3.09788e-16) (1.04367e-07 -1.09944e-10 1.14532e-11)) ((1.08851e-12 -1.42929e-12 5.90661e-17) (-1.6746e-13 6.62419e-13 -2.20251e-11)))
310	(((1.9052e-07 7.98431e-10 3.10998e-16) (1.04349e-07 -1.10632e-10 1.1428e-11)) ((1.09719e-12 -1.43815e-12 5.91209e-17) (-1.68019e-13 6.6345e-13 -2.19834e-11)))
311	(((1.90478e-07 7.87034e-10 3.10248e-16) (1.04332e-07 -1.11364e-10 1.14634e-11)) ((1.08448e-12 -1.43078e-12 5.90119e-17) (-1.66395e-13 6.62914e-13 -2.1942e-11)))
312	(((1.90474e-07 7.827e-10 3.10436e-16) (1.04316e-07 -1.12174e-10 1.14101e-11)) ((1.10234e-12 -1.44052e-12 5.90653e-17) (-1.69321e-13 6.64479e-13 -2.1901e-11)))
313	(((1.9047e-07 7.79928e-10 3.0994e-16) (1.04299e-07 -1.12949e-10 1.14564e-11)) ((1.08972e-12 -1.42965e-12 5.89725e-17) (-1.68004e-13 6.63099e-13 -2.18601e-11)))
314	(((1.90455e-07 7.83277e-10 3.10369e-16) (1.04283e-07 -1.13718e-10 1.14096e-11)) ((1.10037e-12 -1.43729e-12 5.8923e-17) (-1.69314e-13 6.63761e-13 -2.18196e-11)))
315	(((1.90435e-07 7.97493e-10 3.09644e-16) (1.04266e-07 -1.14335e-10 1.14533e-11)) ((1.08664e-12 -1.42624e-12 5.89663e-17) (-1.67225e-13 6.61768e-13 -2.1779e-11)))
316	(((1.90387e-07 7.90685e-10 3.10264e-16) (1.0425e-07 -1.14968e-10 1.14156e-11)) ((1.09795e-12 -1.43577e-12 5.89773e-17) (-1.68344e-13 6.62956e-13 -2.17414e-11)))
317	(((1.90346e-07 7.79469e-10 3.10068e-16) (1.04234e-07 -1.15627e-10 1.14711e-11)) ((1.08719e-12 -1.42727e-12 5.89065e-17) (-1.67167e-13 6.62326e-13 -2.1705e-11)))
318	(((1.90343e-07 7.73332e-10 3.10606e-16) (1.04219e-07 -1.16392e-10 1.14231e-11)) ((1.09954e-12 -1.43717e-12 5.88957e-17) (-1.69044e-13 6.63981e-13 -2.16682e-11)))
319	(((1.90342e-07 7.73216e-10 3.10514e-16) (1.04204e-07 -1.17084e-10 1.14754e-11)) ((1.08316e-12 -1.42651e-12 5.88906e-17) (-1.66961e-13 6.62729e-13 -2.16329e-11)))
320	(((1.90333e-07 7.80703e-10 3.10248e-16) (1.04188e-07 -1.17766e-10 1.14248e-11)) ((1.09493e-12 -1.43223e-12 5.8886e-17) (-1.68425e-13 6.63048e-13 -2.15967e-11)))
321	(((1.90304e-07 7.89098e-10 3.09305e-16) (1.04173e-07 -1.18322e-10 1.14215e-11)) ((1.08579e-12 -1.42787e-12 5.88345e-17) (-1.66936e-13 6.62071e-13 -2.15604e-11)))
322	(((1.90259e-07 7.86105e-10 3.09545e-16) (1.04157e-07 -1.18865e-10 1.13783e-11)) ((1.10182e-12 -1.43637e-12 5.88968e-17) (-1.69122e-13 6.63026e-13 -2.15275e-11)))
323	(((1.90226e-07 7.76367e-10 3.09603e-16) (1.04142e-07 -1.19443e-10 1.14447e-11)) ((1.08814e-12 -1.42595e-12 5.88441e-17) (-1.67594e-13 6.62002e-13 -2.14954e-11)))
324	(((1.90227e-07 7.69722e-10 3.10656e-16) (1.04128e-07 -1.20141e-10 1.13975e-11)) ((1.101e-12 -1.43709e-12 5.88482e-17) (-1.69627e-13 6.63774e-13 -2.14628e-11)))
325	(((1.90227e-07 7.70666e-10 3.09774e-16) (1.04114e-07 -1.20778e-10 1.14484e-11)) ((1.08563e-12 -1.42435e-12 5.87969e-17) (-1.67792e-13 6.61975e-13 -2.14302e-11)))
326	(((1.9021e-07 7.7445e-10 3.10046e-16) (1.04099e-07 -1.21395e-10 1.14027e-11)) ((1.098e-12 -1.43228e-12 5.87596e-17) (-1.69214e-13 6.62652e-13 -2.13983e-11)))
327	(((1.90183e-07 7.85777e-10 3.08958e-16) (1.04085e-07 -1.21866e-10 1.14514e-11)) ((1.08295e-12 -1.41963e-12 5.8786e-17) (-1.66827e-13 6.60469e-13 -2.13669e-11)))
328	(((1.90135e-07 7.77882e-10 3.09539e-16) (1.0407e-07 -1.22374e-10 1.14105e-11)) ((1.09489e-12 -1.42954e-12 5.87825e-17) (-1.68213e-13 6.61927e-13 -2.13383e-11)))
329	(((1.9011e-07 7.69745e-10 3.09666e-16) (1.04056e-07 -1.22909e-10 1.14401e-11)) ((1.08659e-12 -1.42493e-12 5.87584e-17) (-1.67509e-13 6.61825e-13 -2.13098e-11)))
330	(((1.90104e-07 7.57888e-10 3.10804e-16) (1.04043e-07 -1.23549e-10 1.14086e-11)) ((1.09572e-12 -1.43362e-12 5.87589e-17) (-1.68708e-13 6.6315e-13 -2.12827e-11)))
331	(((1.90112e-07 7.66072e-10 3.09805e-16) (1.04029e-07 -1.24136e-10 1.14515e-11)) ((1.0839e-12 -1.42144e-12 5.87383e-17) (-1.6742e-13 6.61382e-13 -2.12537e-11)))
332	(((1.90097e-07 7.72916e-10 3.09195e-16) (1.04016e-07 -1.24675e-10 1.13611e-11)) ((1.09919e-12 -1.43303e-12 5.87304e-17) (-1.69341e-13 6.625e-13 -2.12251e-11)))
333	(((1.90064e-07 7.8009e-10 3.09095e-16) (1.04002e-07 -1.25084e-10 1.13933e-11)) ((1.09022e-12 -1.42603e-12 5.86975e-17) (-1.67997e-13 6.61177e-13 -2.11972e-11)))
334	(((1.90021e-07 7.74263e-10 3.09981e-16) (1.03989e-07 -1.25535e-10 1.137e-11)) ((1.10075e-12 -1.43405e-12 5.86937e-17) (-1.69188e-13 6.62297e-13 -2.11714e-11)))
335	(((1.9001e-07 7.70984e-10 3.09746e-16) (1.03975e-07 -1.25997e-10 1.14281e-11)) ((1.0876e-12 -1.42401e-12 5.87292e-17) (-1.67677e-13 6.61233e-13 -2.11452e-11)))
336	(((1.90001e-07 7.55403e-10 3.10226e-16) (1.03963e-07 -1.26585e-10 1.13916e-11)) ((1.09924e-12 -1.43211e-12 5.86783e-17) (-1.69425e-13 6.62421e-13 -2.11202e-11)))
337	(((1.89994e-07 7.56226e-10 3.0938e-16) (1.0395e-07 -1.27132e-10 1.14276e-11)) ((1.08641e-12 -1.42191e-12 5.86163e-17) (-1.67927e-13 6.61005e-13 -2.10953e-11)))
338	(((1.89977e-07 7.65077e-10 3.09631e-16) (1.03937e-07 -1.27637e-10 1.13693e-11)) ((1.0991e-12 -1.43168e-12 5.86025e-17) (-1.6941e-13 6.61988e-13 -2.10706e-11)))
339	(((1.89954e-07 7.77117e-10 3.0879e-16) (1.03924e-07 -1.27989e-10 1.14178e-11)) ((1.08507e-12 -1.41953e-12 5.86314e-17) (-1.67312e-13 6.59915e-13 -2.10458e-11)))
340	(((1.89914e-07 7.68961e-10 3.10067e-16) (1.03912e-07 -1.28368e-10 1.14007e-11)) ((1.09282e-12 -1.42802e-12 5.8688e-17) (-1.68004e-13 6.61299e-13 -2.10243e-11)))
341	(((1.89897e-07 7.59601e-10 3.09827e-16) (1.03899e-07 -1.28807e-10 1.14234e-11)) ((1.08658e-12 -1.42349e-12 5.86428e-17) (-1.67643e-13 6.61127e-13 -2.10017e-11)))
342	(((1.89893e-07 7.488e-10 3.09224e-16) (1.03887e-07 -1.2936e-10 1.13429e-11)) ((1.10016e-12 -1.43422e-12 5.85892e-17) (-1.69625e-13 6.62477e-13 -2.09793e-11)))
343	(((1.89895e-07 7.58617e-10 3.08613e-16) (1.03875e-07 -1.29833e-10 1.1406e-11)) ((1.08528e-12 -1.4196e-12 5.85649e-17) (-1.67844e-13 6.60225e-13 -2.09559e-11)))
344	(((1.89882e-07 7.70142e-10 3.09468e-16) (1.03863e-07 -1.30244e-10 1.13509e-11)) ((1.09968e-12 -1.43068e-12 5.8588e-17) (-1.69671e-13 6.61517e-13 -2.09327e-11)))
345	(((1.89847e-07 7.72655e-10 3.09158e-16) (1.03851e-07 -1.30538e-10 1.14001e-11)) ((1.0883e-12 -1.421e-12 5.8545e-17) (-1.68056e-13 6.59958e-13 -2.09111e-11)))
346	(((1.89811e-07 7.64811e-10 3.09542e-16) (1.03839e-07 -1.30896e-10 1.1376e-11)) ((1.09723e-12 -1.42814e-12 5.85568e-17) (-1.69017e-13 6.60985e-13 -2.08912e-11)))
347	(((1.89799e-07 7.56911e-10 3.09024e-16) (1.03827e-07 -1.31284e-10 1.14202e-11)) ((1.08498e-12 -1.41948e-12 5.85529e-17) (-1.67618e-13 6.60074e-13 -2.08713e-11)))
348	(((1.89795e-07 7.46232e-10 3.09261e-16) (1.03816e-07 -1.31778e-10 1.13762e-11)) ((1.09566e-12 -1.42746e-12 5.85345e-17) (-1.69128e-13 6.61203e-13 -2.08517e-11)))
349	(((1.89791e-07 7.5324e-10 3.08496e-16) (1.03805e-07 -1.32204e-10 1.14156e-11)) ((1.08281e-12 -1.41626e-12 5.84961e-17) (-1.6761e-13 6.5962e-13 -2.08316e-11)))
350	(((1.89781e-07 7.6943e-10 3.0961e-16) (1.03793e-07 -1.3254e-10 1.13769e-11)) ((1.09215e-12 -1.42568e-12 5.85868e-17) (-1.6844e-13 6.60779e-13 -2.08119e-11)))
351	(((1.89747e-07 7.70852e-10 3.08942e-16) (1.03782e-07 -1.32775e-10 1.14067e-11)) ((1.0834e-12 -1.41757e-12 5.8525e-17) (-1.67274e-13 6.59539e-13 -2.07929e-11)))
352	(((1.89713e-07 7.60531e-10 3.08944e-16) (1.0377e-07 -1.33082e-10 1.13528e-11)) ((1.09966e-12 -1.42747e-12 5.8533e-17) (-1.69619e-13 6.60899e-13 -2.07759e-11)))
353	(((1.89707e-07 7.53588e-10 3.08133e-16) (1.03759e-07 -1.33447e-10 1.13959e-11)) ((1.08222e-12 -1.41677e-12 5.84888e-17) (-1.67335e-13 6.59487e-13 -2.07572e-11)))
354	(((1.89701e-07 7.43051e-10 3.08913e-16) (1.03749e-07 -1.3391e-10 1.13633e-11)) ((1.0941e-12 -1.42439e-12 5.84499e-17) (-1.69157e-13 6.60552e-13 -2.07394e-11)))
355	(((1.89692e-07 7.49734e-10 3.08418e-16) (1.03738e-07 -1.34301e-10 1.14062e-11)) ((1.08178e-12 -1.41424e-12 5.84035e-17) (-1.67679e-13 6.59169e-13 -2.07218e-11)))
356	(((1.89677e-07 7.6368e-10 3.09189e-16) (1.03727e-07 -1.34628e-10 1.13446e-11)) ((1.0974e-12 -1.42708e-12 5.84369e-17) (-1.69578e-13 6.60811e-13 -2.07038e-11)))
357	(((1.89653e-07 7.69813e-10 3.08437e-16) (1.03716e-07 -1.34817e-10 1.14016e-11)) ((1.08313e-12 -1.41492e-12 5.84559e-17) (-1.67477e-13 6.58905e-13 -2.06866e-11)))
358	(((1.89623e-07 7.5606e-10 3.0905e-16) (1.03706e-07 -1.3509e-10 1.13614e-11)) ((1.09521e-12 -1.42467e-12 5.84525e-17) (-1.68998e-13 6.60328e-13 -2.06712e-11)))
359	(((1.89609e-07 7.43328e-10 3.08628e-16) (1.03695e-07 -1.35423e-10 1.13956e-11)) ((1.08468e-12 -1.41696e-12 5.83982e-17) (-1.67849e-13 6.59407e-13 -2.06559e-11)))
360	(((1.89613e-07 7.43578e-10 3.0923e-16) (1.03685e-07 -1.35842e-10 1.13395e-11)) ((1.09816e-12 -1.42776e-12 5.84196e-17) (-1.69735e-13 6.60878e-13 -2.06397e-11)))
361	(((1.89603e-07 7.51608e-10 3.09215e-16) (1.03675e-07 -1.36146e-10 1.13964e-11)) ((1.0823e-12 -1.41731e-12 5.84254e-17) (-1.67481e-13 6.59459e-13 -2.06246e-11)))
362	(((1.89585e-07 7.63014e-10 3.0872e-16) (1.03665e-07 -1.364e-10 1.13464e-11)) ((1.09627e-12 -1.42375e-12 5.84646e-17) (-1.69415e-13 6.60113e-13 -2.06094e-11)))
363	(((1.89556e-07 7.62883e-10 3.07835e-16) (1.03654e-07 -1.3659e-10 1.1379e-11)) ((1.08169e-12 -1.41463e-12 5.83402e-17) (-1.67305e-13 6.58758e-13 -2.05936e-11)))
364	(((1.89542e-07 7.56541e-10 3.08698e-16) (1.03644e-07 -1.36834e-10 1.13407e-11)) ((1.09484e-12 -1.42398e-12 5.83791e-17) (-1.6912e-13 6.60114e-13 -2.05784e-11)))
365	(((1.89529e-07 7.42228e-10 3.08342e-16) (1.03634e-07 -1.37124e-10 1.13881e-11)) ((1.08319e-12 -1.41427e-12 5.83411e-17) (-1.67729e-13 6.58779e-13 -2.05645e-11)))
366	(((1.89522e-07 7.38692e-10 3.08769e-16) (1.03625e-07 -1.3752e-10 1.13553e-11)) ((1.09362e-12 -1.42164e-12 5.83414e-17) (-1.69012e-13 6.59664e-13 -2.05509e-11)))
367	(((1.89521e-07 7.56843e-10 3.08174e-16) (1.03615e-07 -1.3779e-10 1.14014e-11)) ((1.08122e-12 -1.41169e-12 5.83831e-17) (-1.67416e-13 6.58284e-13 -2.05358e-11)))
368	(((1.89495e-07 7.61097e-10 3.0864e-16) (1.03605e-07 -1.37991e-10 1.13585e-11)) ((1.09298e-12 -1.42086e-12 5.83674e-17) (-1.68851e-13 6.59522e-13 -2.0522e-11)))
369	(((1.89468e-07 7.57863e-10 3.08073e-16) (1.03596e-07 -1.38125e-10 1.13962e-11)) ((1.08156e-12 -1.41209e-12 5.8299e-17) (-1.6735e-13 6.58269e-13 -2.05089e-11)))
