# Time	forces(pressure, viscous) moment(pressure, viscous)
4.17809	(((-7.67402e-06 -4.30454e-10 -1.08486e-09) (-2.43838e-06 -2.88373e-08 -7.35305e-10)) ((8.26415e-11 -1.81982e-11 -5.83283e-10) (4.49729e-11 -3.16619e-11 -2.63479e-09)))
4.19809	(((-7.67003e-06 -7.90105e-09 -1.19034e-09) (-2.38676e-06 7.4142e-08 1.98666e-09)) ((1.13907e-10 -2.03749e-11 -5.04337e-10) (3.58991e-10 -1.77408e-10 8.98535e-09)))
4.21809	(((-7.5266e-06 1.59088e-08 1.10022e-09) (-2.46067e-06 -1.4207e-07 9.23725e-10)) ((1.39816e-10 3.85998e-12 1.57591e-09) (8.97436e-12 -3.60549e-11 -4.61019e-09)))
4.23809	(((-7.2126e-06 1.46657e-08 -2.59902e-10) (-2.12052e-06 -5.02557e-08 1.9355e-09)) ((2.09564e-10 2.71025e-11 9.64933e-10) (4.83023e-11 -1.13892e-10 -2.92066e-09)))
4.25809	(((-7.24009e-06 2.2139e-08 -4.882e-11) (-2.23359e-06 6.37416e-09 2.99168e-09)) ((1.60548e-10 4.19516e-11 1.12729e-09) (1.32156e-10 -1.88612e-10 -3.79655e-09)))
4.27809	(((-7.29175e-06 3.97394e-09 6.51302e-10) (-2.22082e-06 1.53498e-09 1.99595e-10)) ((2.21994e-11 -5.87337e-11 4.07437e-11) (-8.20085e-11 -1.7013e-11 1.20524e-09)))
4.29809	(((-7.29279e-06 -1.33826e-08 -2.4329e-10) (-2.20202e-06 2.62778e-08 -5.68524e-10)) ((1.03119e-10 -3.91925e-11 -1.19677e-09) (5.14525e-12 8.93135e-11 2.95458e-09)))
4.31809	(((-7.36608e-06 -2.18571e-10 -4.83019e-10) (-2.20149e-06 1.66486e-09 -3.11155e-10)) ((4.25409e-11 -6.75108e-11 -2.15943e-10) (-3.13965e-11 -7.8059e-11 4.16119e-09)))
4.33809	(((-7.39883e-06 1.4272e-09 -1.77243e-10) (-2.28091e-06 -1.3117e-08 1.11848e-09)) ((2.41409e-10 -2.8446e-11 -3.20433e-10) (-1.39933e-10 -6.88261e-11 4.31898e-09)))
4.35809	(((-7.78072e-06 6.3851e-09 5.06646e-11) (-2.4365e-06 -1.6754e-08 9.49639e-10)) ((-1.81244e-11 -1.75782e-11 8.11902e-10) (5.30903e-11 -1.04439e-10 7.51844e-10)))
4.37809	(((-7.75722e-06 1.50425e-08 1.00425e-09) (-2.53031e-06 -1.89124e-07 -4.95911e-10)) ((2.20983e-10 -4.23852e-11 1.0304e-09) (8.12824e-12 -1.99513e-11 -8.64484e-09)))
4.39809	(((-7.70965e-06 1.53802e-08 -3.31774e-12) (-2.45904e-06 -2.25517e-07 -1.27908e-09)) ((6.91913e-11 -6.46315e-11 6.34878e-10) (6.72638e-11 -2.63052e-11 -9.12412e-09)))
4.41809	(((-7.6861e-06 2.65039e-09 0) (-2.43948e-06 -3.48564e-08 1.54145e-09)) ((6.80659e-12 -7.67193e-11 1.67652e-10) (2.47272e-10 -1.59703e-10 -2.22327e-09)))
4.43809	(((-7.65107e-06 2.98725e-09 -9.54297e-10) (-2.48512e-06 -1.41712e-08 -1.26891e-10)) ((5.92218e-11 -2.83937e-11 1.06006e-10) (1.08319e-10 -1.13686e-10 -1.0326e-09)))
4.45809	(((-7.57201e-06 7.34152e-09 0) (-2.36681e-06 -6.93861e-09 1.23943e-09)) ((-2.09645e-11 -3.40171e-12 7.86941e-10) (1.00268e-10 -8.28618e-11 2.99096e-10)))
4.47809	(((-7.15008e-06 -6.46434e-09 1.2167e-09) (-2.38128e-06 4.17702e-09 7.37385e-10)) ((-5.44757e-11 5.70899e-11 -1.70573e-10) (3.98429e-12 6.32542e-11 5.36314e-09)))
4.49809	(((-7.17545e-06 1.99616e-08 0) (-2.17043e-06 1.94549e-08 4.21416e-09)) ((2.6563e-12 1.65042e-11 7.0613e-10) (-1.7304e-10 -1.70492e-10 7.49888e-09)))
4.51809	(((-7.22659e-06 5.06461e-09 -8.14606e-10) (-2.37587e-06 1.05576e-08 8.12368e-10)) ((1.30051e-10 3.60805e-12 3.86689e-10) (1.7117e-11 -1.19945e-10 2.07186e-09)))
4.53809	(((-6.67098e-06 -1.32124e-09 -9.00929e-10) (-2.50774e-06 -1.37235e-07 4.40916e-11)) ((2.42164e-10 5.3053e-11 -1.88797e-10) (-7.18549e-11 4.91898e-11 -1.07255e-08)))
4.55809	(((-7.38525e-06 -8.76433e-09 -9.86258e-10) (-2.16908e-06 -6.50775e-08 -6.33591e-10)) ((1.17997e-10 -3.78872e-11 -7.54563e-10) (-2.96071e-11 -5.04292e-11 6.97479e-10)))
4.57809	(((-7.43963e-06 6.92187e-09 2.04559e-09) (-2.14331e-06 -3.1427e-08 3.35436e-10)) ((3.12738e-10 -1.08142e-10 3.17467e-11) (9.22145e-12 5.36915e-12 3.68489e-09)))
4.59809	(((-7.40782e-06 2.11635e-09 -3.67481e-10) (-2.35914e-06 -1.69557e-08 -6.77022e-10)) ((1.37404e-10 -3.59335e-11 -1.82514e-10) (-1.25471e-11 2.43402e-11 4.27285e-09)))
4.61809	(((-7.88257e-06 1.76938e-09 1.46667e-09) (-2.42754e-06 -3.22295e-08 6.52305e-10)) ((2.20702e-10 -6.53894e-11 1.08618e-10) (2.75321e-10 1.90037e-12 9.77763e-10)))
4.63809	(((-7.80328e-06 -6.23327e-09 -2.97071e-10) (-2.41989e-06 -3.7746e-08 2.23894e-09)) ((6.92605e-11 -5.5102e-11 -4.56158e-10) (1.55174e-10 -1.23983e-10 5.23886e-10)))
4.65809	(((-7.71975e-06 7.95762e-10 0) (-2.32488e-06 -2.78611e-08 -1.12071e-09)) ((2.3127e-11 -5.27462e-11 -5.25315e-10) (5.52706e-11 8.0494e-12 -2.10866e-09)))
4.67809	(((-7.69724e-06 -7.17209e-09 0) (-2.37133e-06 9.33788e-08 1.09256e-09)) ((5.03586e-11 -6.15035e-11 -5.27238e-10) (2.14902e-10 -8.63464e-11 9.07068e-09)))
4.69809	(((-7.66499e-06 1.69337e-08 2.04632e-10) (-2.45286e-06 -1.48517e-07 -5.61588e-10)) ((2.03984e-10 -1.07761e-11 1.08448e-09) (1.29303e-10 -2.13281e-11 -6.67497e-09)))
4.71809	(((-7.49428e-06 3.67909e-09 -1.37177e-09) (-2.44837e-06 5.33155e-09 3.68971e-10)) ((7.19159e-12 -1.47954e-11 2.04696e-10) (-2.27866e-12 -1.25483e-10 -3.64004e-11)))
4.73809	(((-7.17579e-06 1.05479e-08 -1.28362e-12) (-2.2843e-06 -2.37356e-08 7.61099e-10)) ((1.65197e-10 4.07368e-11 6.65167e-10) (3.23728e-12 -8.34417e-11 -1.46492e-09)))
4.75809	(((-7.22083e-06 9.12589e-09 1.0073e-11) (-2.31041e-06 2.93192e-09 4.20597e-10)) ((1.46359e-10 7.20424e-11 3.73969e-10) (-2.36076e-11 -4.97347e-11 -6.35951e-10)))
4.77809	(((-7.25567e-06 -7.49857e-09 -1.03754e-09) (-2.22935e-06 4.23974e-08 3.74636e-11)) ((4.7179e-11 -4.70324e-12 -5.57833e-10) (-7.13973e-12 -6.9986e-11 6.55945e-09)))
4.79809	(((-7.27486e-06 1.31128e-08 -3.78258e-10) (-2.30144e-06 1.37208e-08 8.01983e-10)) ((9.87744e-11 2.33292e-11 7.95246e-10) (1.17568e-10 -6.59772e-11 3.22167e-09)))
4.81809	(((-7.35624e-06 -1.32731e-08 -1.9619e-10) (-2.14976e-06 4.3908e-08 1.47482e-09)) ((9.67062e-11 -6.77745e-11 -6.11693e-10) (8.68259e-12 -1.76611e-10 7.6805e-09)))
4.83809	(((-7.36151e-06 1.88793e-08 4.33087e-10) (-2.29749e-06 -7.94258e-08 -6.46264e-10)) ((1.64959e-10 -4.12415e-11 1.05856e-09) (4.07268e-11 3.36031e-11 -2.22953e-09)))
4.85809	(((-7.81273e-06 -8.38622e-09 -2.16556e-10) (-2.39807e-06 7.04323e-08 1.96743e-10)) ((7.3013e-11 -6.23707e-11 -7.54547e-10) (5.38103e-11 -4.45113e-11 6.24539e-09)))
4.87809	(((-7.7056e-06 2.53293e-09 -1.67367e-09) (-2.4838e-06 -1.28611e-08 1.29044e-09)) ((-9.09977e-11 2.89199e-12 1.5214e-10) (1.25956e-10 -1.21608e-10 -8.24613e-10)))
4.89809	(((-7.71292e-06 4.73097e-09 -1.95671e-10) (-2.40506e-06 -5.76605e-08 1.40766e-09)) ((1.34237e-10 -5.31006e-11 -3.38804e-11) (1.27456e-10 -4.46998e-11 1.36697e-09)))
4.91809	(((-7.65953e-06 5.03292e-09 -1.18861e-09) (-2.41224e-06 -2.47514e-08 -2.39466e-10)) ((-7.18344e-11 -3.68228e-11 8.64603e-11) (1.74073e-10 -6.33047e-11 -2.10596e-09)))
4.93809	(((-7.62449e-06 3.28781e-09 -8.73725e-10) (-2.49093e-06 -4.79129e-08 4.1987e-09)) ((5.16051e-11 -1.28778e-11 3.47917e-10) (2.50392e-10 -3.14679e-10 -6.45511e-10)))
4.95809	(((-7.61515e-06 3.2085e-09 3.81397e-10) (-2.30611e-06 -9.37963e-08 4.03099e-10)) ((2.74879e-10 -1.91449e-11 5.31851e-10) (5.17223e-12 -4.97716e-11 -4.62232e-10)))
4.97809	(((-7.13197e-06 -2.77619e-08 -1.4016e-09) (-2.29607e-06 2.28285e-08 -9.32922e-11)) ((1.014e-10 1.37056e-11 -1.3599e-09) (-4.81694e-11 -7.23602e-11 7.22108e-09)))
4.99809	(((-7.16635e-06 -2.73994e-08 -5.0939e-10) (-2.11086e-06 4.79179e-09 1.21843e-09)) ((1.63819e-10 2.62881e-11 -1.16375e-09) (-8.12191e-12 1.9697e-12 6.58224e-09)))
