# Time	forces(pressure, viscous) moment(pressure, viscous)
434	(((1.92178e-07 -8.90421e-10 7.47559e-18) (1.0469e-07 -3.58045e-10 2.07797e-12)) ((1.64568e-13 2.89051e-13 4.99165e-17) (-1.97184e-13 -1.39048e-13 1.54256e-11)))
435	(((1.9217e-07 -8.93537e-10 2.06291e-17) (1.04666e-07 -3.58131e-10 1.91986e-12)) ((2.11601e-13 2.4985e-13 4.97921e-17) (-2.00902e-13 -1.3479e-13 1.54551e-11)))
436	(((1.92167e-07 -8.9321e-10 6.03598e-18) (1.04642e-07 -3.58235e-10 2.01567e-12)) ((1.63765e-13 2.87779e-13 4.98322e-17) (-1.94917e-13 -1.39029e-13 1.5485e-11)))
437	(((1.9215e-07 -8.97099e-10 2.12208e-17) (1.04618e-07 -3.5827e-10 1.91928e-12)) ((2.09093e-13 2.53019e-13 4.97238e-17) (-2.00151e-13 -1.36153e-13 1.55146e-11)))
438	(((1.92116e-07 -8.98647e-10 5.11905e-18) (1.04594e-07 -3.5842e-10 2.05575e-12)) ((1.68518e-13 2.87903e-13 4.97907e-17) (-1.91815e-13 -1.40774e-13 1.55465e-11)))
439	(((1.92069e-07 -8.95025e-10 1.80602e-17) (1.04571e-07 -3.58486e-10 1.92679e-12)) ((2.10207e-13 2.55639e-13 4.99709e-17) (-1.98856e-13 -1.36468e-13 1.55763e-11)))
440	(((1.92027e-07 -8.89942e-10 8.63843e-18) (1.04548e-07 -3.58646e-10 2.06147e-12)) ((1.65351e-13 2.86104e-13 4.99804e-17) (-1.97376e-13 -1.39601e-13 1.56057e-11)))
441	(((1.91996e-07 -8.9304e-10 1.67288e-17) (1.04525e-07 -3.58731e-10 1.97471e-12)) ((2.08297e-13 2.54132e-13 4.99839e-17) (-1.98634e-13 -1.36005e-13 1.5634e-11)))
442	(((1.91978e-07 -8.97054e-10 7.47601e-18) (1.04503e-07 -3.58797e-10 2.0727e-12)) ((1.66357e-13 2.86275e-13 5.00724e-17) (-1.97271e-13 -1.39426e-13 1.56606e-11)))
443	(((1.91972e-07 -9.01997e-10 1.91623e-17) (1.0448e-07 -3.58883e-10 1.93083e-12)) ((2.09484e-13 2.5445e-13 4.99414e-17) (-2.01537e-13 -1.35331e-13 1.56876e-11)))
444	(((1.91962e-07 -9.0198e-10 5.95591e-18) (1.04458e-07 -3.59058e-10 2.05137e-12)) ((1.65222e-13 2.86498e-13 4.97093e-17) (-1.93591e-13 -1.39812e-13 1.57167e-11)))
445	(((1.91942e-07 -9.02777e-10 2.15743e-17) (1.04435e-07 -3.59152e-10 1.86199e-12)) ((2.14169e-13 2.4767e-13 4.98522e-17) (-1.98305e-13 -1.35391e-13 1.57463e-11)))
446	(((1.91904e-07 -9.0044e-10 8.0176e-18) (1.04413e-07 -3.59235e-10 2.05699e-12)) ((1.6448e-13 2.87406e-13 4.98607e-17) (-1.92412e-13 -1.40399e-13 1.5774e-11)))
447	(((1.91854e-07 -8.98997e-10 1.86856e-17) (1.04391e-07 -3.59366e-10 1.86853e-12)) ((2.00771e-13 2.53543e-13 4.99416e-17) (-1.98782e-13 -1.34487e-13 1.58014e-11)))
448	(((1.91815e-07 -8.94945e-10 5.12825e-18) (1.04369e-07 -3.59501e-10 2.09014e-12)) ((1.63735e-13 2.87246e-13 5.00139e-17) (-1.90672e-13 -1.39742e-13 1.58274e-11)))
449	(((1.91793e-07 -8.9884e-10 2.13317e-17) (1.04348e-07 -3.59525e-10 1.9755e-12)) ((2.08775e-13 2.52911e-13 5.00625e-17) (-1.99643e-13 -1.35545e-13 1.58505e-11)))
450	(((1.91791e-07 -9.04619e-10 4.59069e-18) (1.04327e-07 -3.5959e-10 2.08622e-12)) ((1.65925e-13 2.83946e-13 4.99198e-17) (-1.92023e-13 -1.39117e-13 1.58744e-11)))
451	(((1.91788e-07 -9.08517e-10 1.92488e-17) (1.04306e-07 -3.59693e-10 1.9986e-12)) ((2.12555e-13 2.49412e-13 5.00093e-17) (-1.94956e-13 -1.36962e-13 1.58996e-11)))
452	(((1.91771e-07 -9.05892e-10 8.76845e-18) (1.04285e-07 -3.59816e-10 2.09517e-12)) ((1.66004e-13 2.84612e-13 4.98051e-17) (-1.93134e-13 -1.40827e-13 1.59257e-11)))
453	(((1.91737e-07 -9.05964e-10 1.73386e-17) (1.04263e-07 -3.59892e-10 1.95409e-12)) ((2.0807e-13 2.51938e-13 4.98489e-17) (-1.94128e-13 -1.36628e-13 1.59519e-11)))
454	(((1.91691e-07 -9.03862e-10 6.34926e-18) (1.04242e-07 -3.6002e-10 2.06612e-12)) ((1.64897e-13 2.86271e-13 5.00368e-17) (-1.92929e-13 -1.40311e-13 1.59775e-11)))
455	(((1.9165e-07 -9.01768e-10 1.88026e-17) (1.04222e-07 -3.60106e-10 1.97174e-12)) ((2.11366e-13 2.54136e-13 5.00682e-17) (-1.98056e-13 -1.35676e-13 1.60006e-11)))
456	(((1.91626e-07 -8.98468e-10 3.03125e-18) (1.04202e-07 -3.60219e-10 2.11716e-12)) ((1.64226e-13 2.90624e-13 4.99723e-17) (-1.93403e-13 -1.40182e-13 1.60225e-11)))
457	(((1.91619e-07 -9.04236e-10 1.81963e-17) (1.04182e-07 -3.60277e-10 1.99468e-12)) ((2.09721e-13 2.53266e-13 5.00704e-17) (-1.98774e-13 -1.35899e-13 1.60442e-11)))
458	(((1.91614e-07 -9.10811e-10 6.49121e-18) (1.04162e-07 -3.60365e-10 2.11397e-12)) ((1.67375e-13 2.87105e-13 4.99392e-17) (-1.94102e-13 -1.39944e-13 1.60662e-11)))
459	(((1.91603e-07 -9.13964e-10 2.00776e-17) (1.04142e-07 -3.60475e-10 2.00472e-12)) ((2.11921e-13 2.49253e-13 4.98678e-17) (-1.93261e-13 -1.37599e-13 1.60898e-11)))
460	(((1.91577e-07 -9.08621e-10 5.04352e-18) (1.04122e-07 -3.60593e-10 2.07207e-12)) ((1.70412e-13 2.85327e-13 4.99564e-17) (-1.89385e-13 -1.40461e-13 1.61137e-11)))
461	(((1.91538e-07 -9.07234e-10 1.9622e-17) (1.04102e-07 -3.60678e-10 1.94934e-12)) ((2.12231e-13 2.54135e-13 4.99851e-17) (-1.97646e-13 -1.36428e-13 1.61376e-11)))
462	(((1.91493e-07 -9.06715e-10 2.74612e-18) (1.04082e-07 -3.60797e-10 2.12869e-12)) ((1.67375e-13 2.89102e-13 5.00239e-17) (-1.89567e-13 -1.408e-13 1.61598e-11)))
463	(((1.91462e-07 -9.06069e-10 1.82624e-17) (1.04064e-07 -3.60856e-10 1.93877e-12)) ((2.14238e-13 2.50385e-13 5.01919e-17) (-1.9999e-13 -1.34643e-13 1.61792e-11)))
464	(((1.91445e-07 -9.0551e-10 8.01791e-18) (1.04045e-07 -3.60984e-10 2.13599e-12)) ((1.66652e-13 2.83056e-13 5.00441e-17) (-1.94858e-13 -1.39586e-13 1.6199e-11)))
465	(((1.91443e-07 -9.13361e-10 1.71973e-17) (1.04026e-07 -3.61059e-10 1.98971e-12)) ((2.13544e-13 2.49099e-13 4.99486e-17) (-1.96238e-13 -1.35951e-13 1.62194e-11)))
466	(((1.9144e-07 -9.17563e-10 6.75853e-18) (1.04007e-07 -3.61145e-10 2.08863e-12)) ((1.73415e-13 2.8208e-13 4.9983e-17) (-1.93003e-13 -1.40094e-13 1.624e-11)))
467	(((1.91426e-07 -9.17268e-10 1.74208e-17) (1.03988e-07 -3.61245e-10 1.9827e-12)) ((2.15933e-13 2.54098e-13 4.99231e-17) (-1.95901e-13 -1.36831e-13 1.62616e-11)))
468	(((1.9139e-07 -9.10758e-10 4.59508e-18) (1.03969e-07 -3.61399e-10 2.10371e-12)) ((1.69686e-13 2.84644e-13 4.98472e-17) (-1.88194e-13 -1.4154e-13 1.62847e-11)))
469	(((1.91347e-07 -9.08373e-10 1.83952e-17) (1.03951e-07 -3.6146e-10 1.97594e-12)) ((2.12149e-13 2.49176e-13 5.00423e-17) (-1.95908e-13 -1.36528e-13 1.63059e-11)))
470	(((1.91307e-07 -9.0883e-10 7.68468e-18) (1.03933e-07 -3.61561e-10 2.10807e-12)) ((1.72193e-13 2.84257e-13 5.00773e-17) (-1.9365e-13 -1.39804e-13 1.63246e-11)))
471	(((1.91285e-07 -9.12145e-10 1.8e-17) (1.03915e-07 -3.61667e-10 2.03401e-12)) ((2.11931e-13 2.49423e-13 5.0106e-17) (-1.94598e-13 -1.36735e-13 1.63431e-11)))
472	(((1.9128e-07 -9.12125e-10 5.82143e-18) (1.03897e-07 -3.61756e-10 2.08087e-12)) ((1.74056e-13 2.8356e-13 5.00381e-17) (-1.92141e-13 -1.39259e-13 1.63608e-11)))
473	(((1.91285e-07 -9.18414e-10 1.98824e-17) (1.0388e-07 -3.61816e-10 1.95152e-12)) ((2.13076e-13 2.52955e-13 4.98571e-17) (-1.95789e-13 -1.35671e-13 1.63793e-11)))
474	(((1.91275e-07 -9.21763e-10 2.12843e-18) (1.03861e-07 -3.61949e-10 2.07038e-12)) ((1.64608e-13 2.87562e-13 4.98578e-17) (-1.87355e-13 -1.40117e-13 1.63992e-11)))
475	(((1.91248e-07 -9.18364e-10 1.90615e-17) (1.03843e-07 -3.62016e-10 1.90324e-12)) ((2.12152e-13 2.50113e-13 4.99834e-17) (-1.94107e-13 -1.35491e-13 1.64183e-11)))
476	(((1.91202e-07 -9.11163e-10 6.8897e-18) (1.03825e-07 -3.62177e-10 2.08293e-12)) ((1.6398e-13 2.85685e-13 4.99432e-17) (-1.90104e-13 -1.39922e-13 1.64384e-11)))
477	(((1.91159e-07 -9.11975e-10 1.63442e-17) (1.03808e-07 -3.62249e-10 1.97025e-12)) ((2.09348e-13 2.51529e-13 5.00351e-17) (-1.92581e-13 -1.35544e-13 1.64566e-11)))
478	(((1.91133e-07 -9.14104e-10 5.93831e-18) (1.03792e-07 -3.62309e-10 2.07246e-12)) ((1.6713e-13 2.84652e-13 5.02064e-17) (-1.92952e-13 -1.38436e-13 1.64721e-11)))
479	(((1.91128e-07 -9.17577e-10 1.69172e-17) (1.03775e-07 -3.6237e-10 1.99014e-12)) ((2.09519e-13 2.55121e-13 5.00475e-17) (-1.9631e-13 -1.35069e-13 1.64875e-11)))
480	(((1.9113e-07 -9.18619e-10 2.02245e-18) (1.03758e-07 -3.62518e-10 2.13994e-12)) ((1.67013e-13 2.87767e-13 4.98755e-17) (-1.89592e-13 -1.39902e-13 1.65057e-11)))
481	(((1.91125e-07 -9.22023e-10 1.60441e-17) (1.03741e-07 -3.62559e-10 1.9953e-12)) ((2.0781e-13 2.53871e-13 4.9918e-17) (-1.94489e-13 -1.36281e-13 1.65231e-11)))
482	(((1.91107e-07 -9.22783e-10 4.85098e-18) (1.03724e-07 -3.62706e-10 2.10377e-12)) ((1.69183e-13 2.85424e-13 4.99492e-17) (-1.89183e-13 -1.40207e-13 1.65423e-11)))
483	(((1.91067e-07 -9.20028e-10 1.61577e-17) (1.03707e-07 -3.62822e-10 2.03586e-12)) ((2.08236e-13 2.4944e-13 4.99467e-17) (-1.90036e-13 -1.37515e-13 1.65616e-11)))
484	(((1.91023e-07 -9.12817e-10 2.91793e-18) (1.0369e-07 -3.62948e-10 2.09227e-12)) ((1.67712e-13 2.83596e-13 5.00628e-17) (-1.87896e-13 -1.39591e-13 1.65792e-11)))
485	(((1.90991e-07 -9.14401e-10 1.77906e-17) (1.03674e-07 -3.62993e-10 1.99225e-12)) ((2.11715e-13 2.50332e-13 5.00363e-17) (-1.94773e-13 -1.35057e-13 1.65942e-11)))
486	(((1.90981e-07 -9.1881e-10 2.75565e-18) (1.03659e-07 -3.63101e-10 2.18987e-12)) ((1.63105e-13 2.85377e-13 4.98985e-17) (-1.88725e-13 -1.40819e-13 1.66092e-11)))
487	(((1.90981e-07 -9.22947e-10 1.71557e-17) (1.03643e-07 -3.63146e-10 1.98484e-12)) ((2.11335e-13 2.50959e-13 4.99609e-17) (-1.95356e-13 -1.35581e-13 1.66229e-11)))
488	(((1.90981e-07 -9.2276e-10 6.52544e-18) (1.03627e-07 -3.63287e-10 2.14155e-12)) ((1.66189e-13 2.85088e-13 4.97563e-17) (-1.89958e-13 -1.40438e-13 1.6639e-11)))
489	(((1.90971e-07 -9.25603e-10 1.69096e-17) (1.03611e-07 -3.63378e-10 2.01898e-12)) ((2.12111e-13 2.47134e-13 4.97437e-17) (-1.88694e-13 -1.37173e-13 1.66569e-11)))
490	(((1.90937e-07 -9.2404e-10 6.22511e-18) (1.03594e-07 -3.63449e-10 2.06407e-12)) ((1.7058e-13 2.8151e-13 4.98692e-17) (-1.87324e-13 -1.40269e-13 1.66727e-11)))
491	(((1.90894e-07 -9.21236e-10 1.89316e-17) (1.03578e-07 -3.63557e-10 1.97365e-12)) ((2.14274e-13 2.50448e-13 4.99917e-17) (-1.92009e-13 -1.36182e-13 1.66883e-11)))
492	(((1.90856e-07 -9.1468e-10 5.13366e-18) (1.03563e-07 -3.63652e-10 2.13016e-12)) ((1.69652e-13 2.80959e-13 4.9907e-17) (-1.87324e-13 -1.40272e-13 1.6703e-11)))
493	(((1.90839e-07 -9.17948e-10 1.66673e-17) (1.03548e-07 -3.63689e-10 1.99706e-12)) ((2.07597e-13 2.50319e-13 5.00731e-17) (-1.92923e-13 -1.35939e-13 1.67151e-11)))
494	(((1.90836e-07 -9.23487e-10 6.33736e-18) (1.03534e-07 -3.63764e-10 2.08548e-12)) ((1.73907e-13 2.83724e-13 4.9993e-17) (-1.9017e-13 -1.39304e-13 1.67273e-11)))
495	(((1.9084e-07 -9.29027e-10 1.78985e-17) (1.03518e-07 -3.63886e-10 2.01389e-12)) ((2.11641e-13 2.47904e-13 4.99626e-17) (-1.90475e-13 -1.36824e-13 1.67422e-11)))
496	(((1.90837e-07 -9.25916e-10 3.77656e-18) (1.03503e-07 -3.63986e-10 2.09049e-12)) ((1.7308e-13 2.82574e-13 4.9781e-17) (-1.86226e-13 -1.40106e-13 1.67576e-11)))
497	(((1.9081e-07 -9.26131e-10 1.97334e-17) (1.03487e-07 -3.64061e-10 1.96305e-12)) ((2.17642e-13 2.50104e-13 4.98926e-17) (-1.92799e-13 -1.36497e-13 1.67735e-11)))
498	(((1.90769e-07 -9.24606e-10 4.06527e-18) (1.03472e-07 -3.64195e-10 2.1519e-12)) ((1.65425e-13 2.83927e-13 4.98688e-17) (-1.84204e-13 -1.41706e-13 1.67902e-11)))
499	(((1.90728e-07 -9.21989e-10 1.63513e-17) (1.03457e-07 -3.64279e-10 1.98318e-12)) ((2.11808e-13 2.49878e-13 5.00778e-17) (-1.91117e-13 -1.35761e-13 1.68037e-11)))
500	(((1.90704e-07 -9.16766e-10 4.43318e-18) (1.03443e-07 -3.64378e-10 2.17123e-12)) ((1.70323e-13 2.87299e-13 4.99824e-17) (-1.89121e-13 -1.40615e-13 1.6816e-11)))
501	(((1.90696e-07 -9.23221e-10 1.59212e-17) (1.03429e-07 -3.64449e-10 2.04315e-12)) ((2.15736e-13 2.50284e-13 4.9891e-17) (-1.89927e-13 -1.36844e-13 1.68282e-11)))
502	(((1.90702e-07 -9.29681e-10 4.26006e-18) (1.03415e-07 -3.64502e-10 2.11909e-12)) ((1.69323e-13 2.83524e-13 4.98859e-17) (-1.86913e-13 -1.39842e-13 1.68389e-11)))
503	(((1.90702e-07 -9.32465e-10 1.92089e-17) (1.034e-07 -3.64589e-10 1.98655e-12)) ((2.11477e-13 2.51777e-13 4.97668e-17) (-1.91238e-13 -1.36359e-13 1.68516e-11)))
504	(((1.90688e-07 -9.27786e-10 4.44352e-18) (1.03386e-07 -3.64741e-10 2.09058e-12)) ((1.68007e-13 2.82167e-13 4.96969e-17) (-1.82514e-13 -1.40332e-13 1.68672e-11)))
505	(((1.90652e-07 -9.26345e-10 1.75446e-17) (1.03371e-07 -3.64788e-10 1.98139e-12)) ((2.05763e-13 2.49415e-13 4.98199e-17) (-1.87927e-13 -1.36676e-13 1.68809e-11)))
506	(((1.90609e-07 -9.24402e-10 6.02799e-18) (1.03357e-07 -3.64906e-10 2.09021e-12)) ((1.71718e-13 2.84087e-13 4.99958e-17) (-1.8596e-13 -1.39708e-13 1.68942e-11)))
507	(((1.90577e-07 -9.23442e-10 1.65463e-17) (1.03343e-07 -3.64983e-10 2.02444e-12)) ((2.11999e-13 2.48428e-13 5.00071e-17) (-1.87937e-13 -1.36198e-13 1.6906e-11)))
508	(((1.90564e-07 -9.20579e-10 5.2696e-18) (1.0333e-07 -3.65064e-10 2.10857e-12)) ((1.66663e-13 2.81948e-13 4.99284e-17) (-1.86031e-13 -1.39598e-13 1.6916e-11)))
509	(((1.90567e-07 -9.26727e-10 1.92878e-17) (1.03317e-07 -3.65096e-10 1.95873e-12)) ((2.15861e-13 2.4978e-13 4.98601e-17) (-1.91919e-13 -1.35209e-13 1.69266e-11)))
510	(((1.90577e-07 -9.32581e-10 4.27493e-18) (1.03303e-07 -3.65194e-10 2.14247e-12)) ((1.64642e-13 2.85236e-13 4.97323e-17) (-1.83625e-13 -1.40761e-13 1.69386e-11)))
511	(((1.90566e-07 -9.33829e-10 1.65007e-17) (1.03289e-07 -3.65261e-10 1.94613e-12)) ((2.0946e-13 2.51168e-13 4.98033e-17) (-1.87867e-13 -1.35718e-13 1.69503e-11)))
512	(((1.90535e-07 -9.26667e-10 6.20972e-18) (1.03275e-07 -3.65371e-10 2.0771e-12)) ((1.68327e-13 2.84483e-13 4.97936e-17) (-1.84092e-13 -1.39989e-13 1.69636e-11)))
513	(((1.90492e-07 -9.25982e-10 1.72785e-17) (1.03261e-07 -3.65476e-10 2.00275e-12)) ((2.0935e-13 2.50054e-13 4.98852e-17) (-1.85797e-13 -1.3685e-13 1.69772e-11)))
514	(((1.90458e-07 -9.24905e-10 4.21504e-18) (1.03248e-07 -3.65528e-10 2.09461e-12)) ((1.70694e-13 2.83087e-13 4.99462e-17) (-1.84625e-13 -1.3929e-13 1.69874e-11)))
515	(((1.90437e-07 -9.2639e-10 1.90297e-17) (1.03235e-07 -3.65589e-10 1.99575e-12)) ((2.14207e-13 2.50847e-13 5.00143e-17) (-1.92266e-13 -1.35733e-13 1.69964e-11)))
516	(((1.90436e-07 -9.25754e-10 1.4138e-18) (1.03223e-07 -3.65676e-10 2.13421e-12)) ((1.72888e-13 2.86173e-13 4.97919e-17) (-1.84843e-13 -1.40279e-13 1.70064e-11)))
517	(((1.90445e-07 -9.32378e-10 1.48905e-17) (1.0321e-07 -3.65702e-10 1.99195e-12)) ((2.12122e-13 2.52152e-13 4.98006e-17) (-1.89429e-13 -1.35867e-13 1.70155e-11)))
518	(((1.90444e-07 -9.36083e-10 6.14193e-18) (1.03197e-07 -3.65831e-10 2.0929e-12)) ((1.69639e-13 2.84409e-13 4.97903e-17) (-1.85432e-13 -1.39891e-13 1.70271e-11)))
519	(((1.90425e-07 -9.3478e-10 1.56727e-17) (1.03183e-07 -3.65941e-10 1.98306e-12)) ((2.12117e-13 2.51816e-13 4.97905e-17) (-1.84625e-13 -1.37077e-13 1.70401e-11)))
520	(((1.90383e-07 -9.26062e-10 4.53383e-18) (1.0317e-07 -3.66037e-10 2.0934e-12)) ((1.63854e-13 2.84113e-13 4.98408e-17) (-1.82405e-13 -1.40231e-13 1.70515e-11)))
521	(((1.90341e-07 -9.25386e-10 1.82356e-17) (1.03157e-07 -3.6607e-10 1.96576e-12)) ((2.12992e-13 2.51933e-13 4.98729e-17) (-1.89299e-13 -1.35428e-13 1.70618e-11)))
522	(((1.90315e-07 -9.27292e-10 2.45479e-18) (1.03145e-07 -3.66129e-10 2.13175e-12)) ((1.67631e-13 2.85279e-13 4.98502e-17) (-1.83034e-13 -1.40369e-13 1.70703e-11)))
523	(((1.90311e-07 -9.30307e-10 1.8066e-17) (1.03133e-07 -3.66179e-10 1.94356e-12)) ((2.12697e-13 2.50042e-13 4.99462e-17) (-1.90627e-13 -1.35336e-13 1.70774e-11)))
524	(((1.90319e-07 -9.30015e-10 5.09601e-18) (1.03121e-07 -3.66286e-10 2.08075e-12)) ((1.71551e-13 2.8467e-13 4.97431e-17) (-1.85428e-13 -1.39298e-13 1.70862e-11)))
525	(((1.90328e-07 -9.35187e-10 1.69906e-17) (1.03109e-07 -3.66349e-10 2.01015e-12)) ((2.11381e-13 2.47253e-13 4.96592e-17) (-1.85897e-13 -1.3679e-13 1.7097e-11)))
526	(((1.90312e-07 -9.35735e-10 5.39661e-18) (1.03096e-07 -3.66395e-10 2.03271e-12)) ((1.73407e-13 2.8234e-13 4.97648e-17) (-1.83049e-13 -1.3949e-13 1.71068e-11)))
527	(((1.90277e-07 -9.33366e-10 1.78782e-17) (1.03083e-07 -3.66465e-10 1.96423e-12)) ((2.11671e-13 2.51704e-13 4.98043e-17) (-1.87018e-13 -1.36239e-13 1.71172e-11)))
528	(((1.90234e-07 -9.25555e-10 4.22763e-18) (1.03071e-07 -3.66584e-10 2.10289e-12)) ((1.6656e-13 2.8514e-13 4.98057e-17) (-1.82307e-13 -1.40506e-13 1.71284e-11)))
529	(((1.90202e-07 -9.26363e-10 1.52365e-17) (1.03059e-07 -3.66605e-10 1.97266e-12)) ((2.11923e-13 2.53824e-13 5.00015e-17) (-1.88105e-13 -1.35902e-13 1.71361e-11)))
530	(((1.90191e-07 -9.30329e-10 5.28354e-18) (1.03048e-07 -3.66681e-10 2.10635e-12)) ((1.69259e-13 2.8759e-13 4.99554e-17) (-1.8698e-13 -1.39915e-13 1.71428e-11)))
531	(((1.90198e-07 -9.34789e-10 1.38625e-17) (1.03036e-07 -3.66747e-10 2.03209e-12)) ((2.11505e-13 2.54359e-13 4.98756e-17) (-1.85813e-13 -1.37339e-13 1.71507e-11)))
532	(((1.90208e-07 -9.32184e-10 1.52136e-18) (1.03024e-07 -3.66799e-10 2.10356e-12)) ((1.74093e-13 2.89643e-13 4.97946e-17) (-1.8449e-13 -1.40419e-13 1.71586e-11)))
533	(((1.90204e-07 -9.35457e-10 1.73956e-17) (1.03012e-07 -3.66862e-10 1.985e-12)) ((2.12439e-13 2.55568e-13 4.9713e-17) (-1.88132e-13 -1.36545e-13 1.71683e-11)))
534	(((1.90177e-07 -9.35179e-10 6.53476e-19) (1.03e-07 -3.66962e-10 2.11895e-12)) ((1.66488e-13 2.8883e-13 4.96959e-17) (-1.79368e-13 -1.4107e-13 1.71792e-11)))
535	(((1.90135e-07 -9.31156e-10 1.68019e-17) (1.02988e-07 -3.67018e-10 1.97881e-12)) ((2.09419e-13 2.53828e-13 4.99194e-17) (-1.87144e-13 -1.36796e-13 1.71887e-11)))
536	(((1.90095e-07 -9.24213e-10 4.53655e-18) (1.02977e-07 -3.67116e-10 2.11359e-12)) ((1.67436e-13 2.87045e-13 4.9866e-17) (-1.83441e-13 -1.39717e-13 1.71974e-11)))
537	(((1.90076e-07 -9.27888e-10 1.48913e-17) (1.02966e-07 -3.67139e-10 2.03806e-12)) ((2.09892e-13 2.52051e-13 4.98556e-17) (-1.85301e-13 -1.3707e-13 1.72043e-11)))
538	(((1.90079e-07 -9.32875e-10 5.22935e-18) (1.02955e-07 -3.67175e-10 2.0761e-12)) ((1.70926e-13 2.8462e-13 4.99007e-17) (-1.84938e-13 -1.39801e-13 1.72098e-11)))
539	(((1.90092e-07 -9.37858e-10 1.72914e-17) (1.02944e-07 -3.67236e-10 1.98236e-12)) ((2.12284e-13 2.53147e-13 4.97603e-17) (-1.87553e-13 -1.35962e-13 1.72158e-11)))
540	(((1.90094e-07 -9.3456e-10 4.73947e-18) (1.02932e-07 -3.67331e-10 2.1033e-12)) ((1.64554e-13 2.83642e-13 4.96078e-17) (-1.81176e-13 -1.40345e-13 1.72248e-11)))
541	(((1.90075e-07 -9.34991e-10 1.52321e-17) (1.0292e-07 -3.67365e-10 1.94848e-12)) ((2.10299e-13 2.52588e-13 4.97759e-17) (-1.84766e-13 -1.36132e-13 1.72335e-11)))
542	(((1.90036e-07 -9.33236e-10 5.04037e-18) (1.02909e-07 -3.67458e-10 2.08821e-12)) ((1.70351e-13 2.85991e-13 4.98441e-17) (-1.82263e-13 -1.40011e-13 1.72421e-11)))
543	(((1.89994e-07 -9.30877e-10 1.56605e-17) (1.02898e-07 -3.67547e-10 2.02644e-12)) ((2.09219e-13 2.50878e-13 4.99386e-17) (-1.84333e-13 -1.36554e-13 1.7251e-11)))
544	(((1.89967e-07 -9.24884e-10 2.57899e-18) (1.02888e-07 -3.67591e-10 2.09513e-12)) ((1.73228e-13 2.85835e-13 4.99567e-17) (-1.83297e-13 -1.39715e-13 1.72568e-11)))
545	(((1.89964e-07 -9.30618e-10 1.79905e-17) (1.02877e-07 -3.67611e-10 1.99542e-12)) ((2.11917e-13 2.52286e-13 4.98632e-17) (-1.90135e-13 -1.35984e-13 1.72619e-11)))
546	(((1.89976e-07 -9.3721e-10 1.28736e-18) (1.02867e-07 -3.67675e-10 2.13987e-12)) ((1.67299e-13 2.8608e-13 4.97375e-17) (-1.81295e-13 -1.40843e-13 1.72681e-11)))
547	(((1.89986e-07 -9.39815e-10 1.52363e-17) (1.02856e-07 -3.67712e-10 1.9587e-12)) ((2.1355e-13 2.52202e-13 4.97931e-17) (-1.87751e-13 -1.35888e-13 1.72741e-11)))
548	(((1.89974e-07 -9.34728e-10 4.95067e-18) (1.02845e-07 -3.67836e-10 2.09548e-12)) ((1.67822e-13 2.84995e-13 4.96566e-17) (-1.81918e-13 -1.40129e-13 1.72828e-11)))
549	(((1.89942e-07 -9.34609e-10 1.51749e-17) (1.02833e-07 -3.6791e-10 1.98496e-12)) ((2.09883e-13 2.49916e-13 4.97337e-17) (-1.81681e-13 -1.36794e-13 1.72929e-11)))
550	(((1.89899e-07 -9.318e-10 5.02385e-18) (1.02823e-07 -3.67938e-10 2.07925e-12)) ((1.68184e-13 2.82818e-13 4.98594e-17) (-1.81742e-13 -1.399e-13 1.72996e-11)))
551	(((1.89865e-07 -9.3085e-10 1.71952e-17) (1.02813e-07 -3.67995e-10 1.97632e-12)) ((2.12241e-13 2.52264e-13 4.99299e-17) (-1.87382e-13 -1.35789e-13 1.73049e-11)))
552	(((1.89853e-07 -9.27786e-10 2.45176e-18) (1.02803e-07 -3.68046e-10 2.1116e-12)) ((1.6822e-13 2.84829e-13 4.97523e-17) (-1.82076e-13 -1.40322e-13 1.73099e-11)))
553	(((1.89863e-07 -9.34391e-10 1.63815e-17) (1.02793e-07 -3.6808e-10 1.9527e-12)) ((2.10048e-13 2.50431e-13 4.98901e-17) (-1.87807e-13 -1.35737e-13 1.73138e-11)))
554	(((1.89877e-07 -9.40357e-10 4.44084e-18) (1.02783e-07 -3.68163e-10 2.07994e-12)) ((1.69916e-13 2.851e-13 4.97592e-17) (-1.82843e-13 -1.39596e-13 1.73193e-11)))
555	(((1.89876e-07 -9.41576e-10 1.6095e-17) (1.02772e-07 -3.68237e-10 2.00277e-12)) ((2.07907e-13 2.49371e-13 4.96742e-17) (-1.83358e-13 -1.36979e-13 1.73272e-11)))
556	(((1.89849e-07 -9.33354e-10 2.75782e-18) (1.02761e-07 -3.68304e-10 2.07029e-12)) ((1.68987e-13 2.83629e-13 4.97231e-17) (-1.79178e-13 -1.40057e-13 1.7335e-11)))
557	(((1.89808e-07 -9.31597e-10 1.72877e-17) (1.02751e-07 -3.68346e-10 1.95853e-12)) ((2.12808e-13 2.51607e-13 4.9773e-17) (-1.86466e-13 -1.35614e-13 1.73426e-11)))
558	(((1.89769e-07 -9.31048e-10 2.01187e-18) (1.02741e-07 -3.68422e-10 2.13648e-12)) ((1.66355e-13 2.85746e-13 4.98241e-17) (-1.80595e-13 -1.40666e-13 1.73494e-11)))
